[01:02:22] Started at 2026-05-22T01:02:22.421100
[01:02:22] Python 3.12.4, lightgbm 4.6.0, xgboost 2.1.4, catboost installed
[01:02:22] Targets:  ['gender', 'age', 'mood']
[01:02:22] Families: ['lgb', 'xgb', 'cat', 'hgb', 'et']
[01:02:22] Trials:   lgb=300 xgb=250 cat=150 hgb=80 et=60
[01:02:22] Top-K stack: lgb=5 xgb=4 cat=4 hgb=3 et=2
[01:02:22] Resumable mode: False
[01:02:22] X: (6710, 441)  gender boys/girls=2758/3952  age mean=20.8  mood mean=18.1
[01:02:22] 
############# TARGET: GENDER #############
[01:02:22] --- LGB search on gender: 300 trials ---
[03:07:49]   trial 252/300  AUC=0.7978  (7.5s, elapsed 125.5m, eta 23.9m)
[03:08:07]   trial 253/300  AUC=0.8098  (17.8s, elapsed 125.8m, eta 23.4m)
[03:09:29]   trial 254/300  AUC=0.8575  (82.0s, elapsed 127.1m, eta 23.0m)
[03:09:42]   trial 255/300  AUC=0.8445  (13.5s, elapsed 127.3m, eta 22.5m)
[03:10:07]   trial 256/300  AUC=0.8186  (24.3s, elapsed 127.7m, eta 22.0m)
[03:10:20]   trial 257/300  AUC=0.8455  (13.6s, elapsed 128.0m, eta 21.4m)
[03:10:39]   trial 258/300  AUC=0.8612  (18.7s, elapsed 128.3m, eta 20.9m)
[03:10:58]   trial 259/300  AUC=0.8683  (18.9s, elapsed 128.6m, eta 20.4m)
[03:11:09]   trial 260/300  AUC=0.8621  (11.4s, elapsed 128.8m, eta 19.8m)
[03:11:19]   trial 261/300  AUC=0.8525  (9.5s, elapsed 128.9m, eta 19.3m)
[03:12:01]   trial 262/300  AUC=0.8533  (41.7s, elapsed 129.6m, eta 18.8m)
[03:13:08]   trial 263/300  AUC=0.8679  (67.5s, elapsed 130.8m, eta 18.4m)
[03:13:32]   trial 264/300  AUC=0.8592  (23.7s, elapsed 131.2m, eta 17.9m)
[03:13:42]   trial 265/300  AUC=0.8442  (10.4s, elapsed 131.3m, eta 17.3m)
[03:14:19]   trial 266/300  AUC=0.8457  (37.2s, elapsed 132.0m, eta 16.9m)
[03:15:01]   trial 267/300  AUC=0.8696  (41.7s, elapsed 132.7m, eta 16.4m)
[03:16:12]   trial 268/300  AUC=0.8548  (70.9s, elapsed 133.8m, eta 16.0m)
[03:17:08]   trial 269/300  AUC=0.8634  (55.8s, elapsed 134.8m, eta 15.5m)
[03:17:52]   trial 270/300  AUC=0.8603  (43.9s, elapsed 135.5m, eta 15.1m)
[03:18:10]   trial 271/300  AUC=0.8450  (17.9s, elapsed 135.8m, eta 14.5m)
[03:19:19]   trial 272/300  AUC=0.8670  (69.1s, elapsed 136.9m, eta 14.1m)
[03:19:36]   trial 273/300  AUC=0.8597  (16.8s, elapsed 137.2m, eta 13.6m)
[03:19:50]   trial 274/300  AUC=0.7944  (14.7s, elapsed 137.5m, eta 13.0m)
[03:20:04]   trial 275/300  AUC=0.8648  (13.8s, elapsed 137.7m, eta 12.5m)
[03:20:42]   trial 276/300  AUC=0.8707  (38.3s, elapsed 138.3m, eta 12.0m)
[03:21:15]   trial 277/300  AUC=0.8681  (32.7s, elapsed 138.9m, eta 11.5m)
[03:21:31]   trial 278/300  AUC=0.8382  (16.4s, elapsed 139.2m, eta 11.0m)
[03:21:39]   trial 279/300  AUC=0.8388  (7.3s, elapsed 139.3m, eta 10.5m)
[03:21:50]   trial 280/300  AUC=0.8641  (11.2s, elapsed 139.5m, eta 10.0m)
[03:22:51]   trial 281/300  AUC=0.8689  (61.2s, elapsed 140.5m, eta 9.5m)
[03:23:39]   trial 282/300  AUC=0.8705  (47.7s, elapsed 141.3m, eta 9.0m)
[03:24:01]   trial 283/300  AUC=0.8614  (21.8s, elapsed 141.6m, eta 8.5m)
[03:24:25]   trial 284/300  AUC=0.8673  (23.9s, elapsed 142.0m, eta 8.0m)
[03:24:54]   trial 285/300  AUC=0.8696  (29.2s, elapsed 142.5m, eta 7.5m)
[03:25:08]   trial 286/300  AUC=0.8662  (14.3s, elapsed 142.8m, eta 7.0m)
[03:25:26]   trial 287/300  AUC=0.8658  (17.6s, elapsed 143.1m, eta 6.5m)
[03:25:59]   trial 288/300  AUC=0.8659  (33.5s, elapsed 143.6m, eta 6.0m)
[03:26:17]   trial 289/300  AUC=0.8655  (17.5s, elapsed 143.9m, eta 5.5m)
[03:26:41]   trial 290/300  AUC=0.8622  (24.3s, elapsed 144.3m, eta 5.0m)
[03:26:54]   trial 291/300  AUC=0.8084  (13.0s, elapsed 144.5m, eta 4.5m)
[03:27:02]   trial 292/300  AUC=0.8512  (7.7s, elapsed 144.7m, eta 4.0m)
[03:29:13]   trial 293/300  AUC=0.8681  (130.9s, elapsed 146.8m, eta 3.5m)
[03:29:57]   trial 294/300  AUC=0.8705  (44.5s, elapsed 147.6m, eta 3.0m)
[03:31:27]   trial 295/300  AUC=0.8707  (89.6s, elapsed 149.1m, eta 2.5m)
[03:32:26]   trial 296/300  AUC=0.8553  (59.7s, elapsed 150.1m, eta 2.0m)
[03:32:46]   trial 297/300  AUC=0.8677  (20.0s, elapsed 150.4m, eta 1.5m)
[03:33:53]   trial 298/300  AUC=0.8675  (66.8s, elapsed 151.5m, eta 1.0m)
[03:34:08]   trial 299/300  AUC=0.8612  (14.3s, elapsed 151.8m, eta 0.5m)
[03:34:28]   trial 300/300  AUC=0.8526  (20.7s, elapsed 152.1m, eta 0.0m)
[03:34:28] --- XGB search on gender: 250 trials ---
[03:34:46]   trial   1/250  AUC=0.8378  (18.1s, elapsed 0.3m, eta 75.0m)  *
[03:35:51]   trial   2/250  AUC=0.8440  (65.0s, elapsed 1.4m, eta 171.8m)  *
[03:36:49]   trial   3/250  AUC=0.8546  (58.0s, elapsed 2.4m, eta 193.6m)  *
[03:38:39]   trial   4/250  AUC=0.8725  (109.8s, elapsed 4.2m, eta 257.2m)  *
[03:39:19]   trial   5/250  AUC=0.8635  (39.5s, elapsed 4.8m, eta 237.2m)
[03:39:38]   trial   6/250  AUC=0.8659  (19.3s, elapsed 5.2m, eta 209.9m)
[03:40:06]   trial   7/250  AUC=0.8618  (27.7s, elapsed 5.6m, eta 195.2m)
[03:41:55]   trial   8/250  AUC=0.8660  (109.5s, elapsed 7.4m, eta 225.3m)
[03:42:15]   trial   9/250  AUC=0.8619  (20.1s, elapsed 7.8m, eta 208.4m)
[03:42:31]   trial  10/250  AUC=0.8602  (15.8s, elapsed 8.0m, eta 193.1m)
[03:43:53]   trial  11/250  AUC=0.8699  (81.8s, elapsed 9.4m, eta 204.5m)
[03:44:19]   trial  12/250  AUC=0.8650  (26.4s, elapsed 9.9m, eta 195.4m)
[03:44:42]   trial  13/250  AUC=0.8442  (22.3s, elapsed 10.2m, eta 186.4m)
[03:45:08]   trial  14/250  AUC=0.8371  (26.3s, elapsed 10.7m, eta 179.7m)
[03:46:12]   trial  15/250  AUC=0.8719  (63.7s, elapsed 11.7m, eta 183.7m)
[03:46:34]   trial  16/250  AUC=0.8611  (22.1s, elapsed 12.1m, eta 176.8m)
[03:47:13]   trial  17/250  AUC=0.8674  (39.2s, elapsed 12.7m, eta 174.7m)
[03:47:45]   trial  18/250  AUC=0.8551  (31.6s, elapsed 13.3m, eta 171.1m)
[03:48:20]   trial  19/250  AUC=0.8192  (35.0s, elapsed 13.9m, eta 168.5m)
[03:49:22]   trial  20/250  AUC=0.8681  (62.1s, elapsed 14.9m, eta 171.2m)
[03:49:44]   trial  21/250  AUC=0.8187  (22.8s, elapsed 15.3m, eta 166.5m)
[03:50:22]   trial  22/250  AUC=0.8723  (37.9s, elapsed 15.9m, eta 164.8m)
[03:51:02]   trial  23/250  AUC=0.8720  (40.0s, elapsed 16.6m, eta 163.5m)
[03:52:08]   trial  24/250  AUC=0.8404  (65.6s, elapsed 17.7m, eta 166.3m)
[03:52:40]   trial  25/250  AUC=0.8631  (32.6s, elapsed 18.2m, eta 163.8m)
[03:53:59]   trial  26/250  AUC=0.8671  (78.3s, elapsed 19.5m, eta 168.1m)
[03:56:10]   trial  27/250  AUC=0.8562  (130.9s, elapsed 21.7m, eta 179.1m)
[03:57:05]   trial  28/250  AUC=0.8634  (55.7s, elapsed 22.6m, eta 179.3m)
[03:58:16]   trial  29/250  AUC=0.8718  (70.6s, elapsed 23.8m, eta 181.3m)
[04:01:12]   trial  30/250  AUC=0.8718  (176.5s, elapsed 26.7m, eta 196.1m)
[04:02:44]   trial  31/250  AUC=0.8469  (91.8s, elapsed 28.3m, eta 199.7m)
[04:02:59]   trial  32/250  AUC=0.8620  (15.1s, elapsed 28.5m, eta 194.3m)
[04:03:24]   trial  33/250  AUC=0.8431  (25.0s, elapsed 28.9m, eta 190.3m)
[04:04:30]   trial  34/250  AUC=0.8618  (65.3s, elapsed 30.0m, eta 190.7m)
[04:06:41]   trial  35/250  AUC=0.8599  (131.1s, elapsed 32.2m, eta 197.8m)
[04:07:13]   trial  36/250  AUC=0.8573  (32.5s, elapsed 32.7m, eta 194.7m)
[04:08:33]   trial  37/250  AUC=0.8636  (79.4s, elapsed 34.1m, eta 196.1m)
[04:08:55]   trial  38/250  AUC=0.8480  (22.1s, elapsed 34.4m, eta 192.1m)
[04:09:16]   trial  39/250  AUC=0.8425  (21.2s, elapsed 34.8m, eta 188.2m)
[04:14:44]   trial  40/250  AUC=0.8632  (328.7s, elapsed 40.3m, eta 211.4m)
[04:22:15]   trial  41/250  AUC=0.8661  (450.7s, elapsed 47.8m, eta 243.6m)
[04:22:40]   trial  42/250  AUC=0.8631  (24.4s, elapsed 48.2m, eta 238.6m)
[04:25:43]   trial  43/250  AUC=0.8661  (183.1s, elapsed 51.2m, eta 246.7m)
[04:28:02]   trial  44/250  AUC=0.8686  (139.7s, elapsed 53.6m, eta 250.8m)
[04:30:31]   trial  45/250  AUC=0.8438  (148.3s, elapsed 56.0m, eta 255.3m)
[04:31:23]   trial  46/250  AUC=0.8497  (52.3s, elapsed 56.9m, eta 252.4m)
[04:34:19]   trial  47/250  AUC=0.8730  (175.8s, elapsed 59.8m, eta 258.5m)  *
[04:35:15]   trial  48/250  AUC=0.8706  (56.2s, elapsed 60.8m, eta 255.8m)
[04:35:59]   trial  49/250  AUC=0.8520  (43.8s, elapsed 61.5m, eta 252.3m)
[04:37:29]   trial  50/250  AUC=0.8673  (90.6s, elapsed 63.0m, eta 252.1m)
[04:39:03]   trial  51/250  AUC=0.8538  (94.2s, elapsed 64.6m, eta 252.0m)
[04:44:04]   trial  52/250  AUC=0.8736  (300.5s, elapsed 69.6m, eta 265.0m)  *
[04:45:13]   trial  53/250  AUC=0.8604  (68.9s, elapsed 70.7m, eta 263.0m)
[04:45:39]   trial  54/250  AUC=0.8696  (26.6s, elapsed 71.2m, eta 258.4m)
[04:46:32]   trial  55/250  AUC=0.8389  (52.9s, elapsed 72.1m, eta 255.5m)
[04:55:01]   trial  56/250  AUC=0.8614  (508.7s, elapsed 80.5m, eta 279.0m)
[04:55:55]   trial  57/250  AUC=0.8696  (53.6s, elapsed 81.4m, eta 275.8m)
[04:57:23]   trial  58/250  AUC=0.8618  (87.8s, elapsed 82.9m, eta 274.4m)
[04:58:58]   trial  59/250  AUC=0.8645  (95.4s, elapsed 84.5m, eta 273.5m)
[04:59:40]   trial  60/250  AUC=0.8584  (41.8s, elapsed 85.2m, eta 269.8m)
[05:00:46]   trial  61/250  AUC=0.8650  (66.2s, elapsed 86.3m, eta 267.4m)
[05:02:05]   trial  62/250  AUC=0.8699  (79.0s, elapsed 87.6m, eta 265.7m)
[05:03:13]   trial  63/250  AUC=0.8600  (68.1s, elapsed 88.7m, eta 263.4m)
[05:04:30]   trial  64/250  AUC=0.8711  (76.8s, elapsed 90.0m, eta 261.6m)
[05:05:16]   trial  65/250  AUC=0.8549  (46.0s, elapsed 90.8m, eta 258.4m)
[05:06:06]   trial  66/250  AUC=0.8708  (49.8s, elapsed 91.6m, eta 255.4m)
[05:06:54]   trial  67/250  AUC=0.8659  (48.4s, elapsed 92.4m, eta 252.5m)
[05:08:41]   trial  68/250  AUC=0.8667  (107.4s, elapsed 94.2m, eta 252.2m)
[05:10:55]   trial  69/250  AUC=0.8730  (134.0s, elapsed 96.5m, eta 253.0m)
[05:13:13]   trial  70/250  AUC=0.8698  (138.0s, elapsed 98.8m, eta 253.9m)
[05:13:48]   trial  71/250  AUC=0.8661  (34.2s, elapsed 99.3m, eta 250.4m)
[05:15:40]   trial  72/250  AUC=0.8364  (112.8s, elapsed 101.2m, eta 250.2m)
[05:16:27]   trial  73/250  AUC=0.8654  (46.1s, elapsed 102.0m, eta 247.2m)
[05:18:03]   trial  74/250  AUC=0.8683  (96.5s, elapsed 103.6m, eta 246.4m)
[05:18:25]   trial  75/250  AUC=0.8628  (21.6s, elapsed 103.9m, eta 242.5m)
[05:19:43]   trial  76/250  AUC=0.8517  (78.4s, elapsed 105.2m, eta 241.0m)
[05:24:03]   trial  77/250  AUC=0.8704  (260.3s, elapsed 109.6m, eta 246.2m)
[05:27:59]   trial  78/250  AUC=0.8688  (235.8s, elapsed 113.5m, eta 250.3m)
[05:28:36]   trial  79/250  AUC=0.8298  (37.3s, elapsed 114.1m, eta 247.1m)
[05:28:55]   trial  80/250  AUC=0.8505  (18.5s, elapsed 114.4m, eta 243.2m)
[05:29:41]   trial  81/250  AUC=0.8684  (45.7s, elapsed 115.2m, eta 240.4m)
[05:29:58]   trial  82/250  AUC=0.8511  (17.6s, elapsed 115.5m, eta 236.6m)
[05:33:47]   trial  83/250  AUC=0.8721  (228.3s, elapsed 119.3m, eta 240.0m)
[05:34:17]   trial  84/250  AUC=0.8636  (30.6s, elapsed 119.8m, eta 236.8m)
[05:35:15]   trial  85/250  AUC=0.8558  (57.6s, elapsed 120.8m, eta 234.4m)
[05:35:57]   trial  86/250  AUC=0.8288  (42.5s, elapsed 121.5m, eta 231.7m)
[05:37:07]   trial  87/250  AUC=0.8729  (69.2s, elapsed 122.6m, eta 229.8m)
[05:38:47]   trial  88/250  AUC=0.8699  (99.9s, elapsed 124.3m, eta 228.8m)
[05:41:13]   trial  89/250  AUC=0.8522  (146.7s, elapsed 126.7m, eta 229.3m)
[05:44:50]   trial  90/250  AUC=0.8677  (216.8s, elapsed 130.4m, eta 231.8m)
[05:46:48]   trial  91/250  AUC=0.8670  (117.6s, elapsed 132.3m, eta 231.2m)
[05:48:01]   trial  92/250  AUC=0.8703  (73.1s, elapsed 133.5m, eta 229.3m)
[05:48:25]   trial  93/250  AUC=0.8586  (24.0s, elapsed 133.9m, eta 226.1m)
[05:51:49]   trial  94/250  AUC=0.8671  (203.7s, elapsed 137.3m, eta 227.9m)
[05:53:39]   trial  95/250  AUC=0.8617  (110.4s, elapsed 139.2m, eta 227.1m)
[05:54:26]   trial  96/250  AUC=0.8655  (47.5s, elapsed 140.0m, eta 224.5m)
[05:55:51]   trial  97/250  AUC=0.8717  (84.9s, elapsed 141.4m, eta 223.0m)
[05:56:56]   trial  98/250  AUC=0.8589  (64.2s, elapsed 142.5m, eta 221.0m)
[05:58:25]   trial  99/250  AUC=0.8723  (89.5s, elapsed 143.9m, eta 219.6m)
[05:58:43]   trial 100/250  AUC=0.7854  (17.6s, elapsed 144.2m, eta 216.4m)
[05:59:46]   trial 101/250  AUC=0.8615  (63.6s, elapsed 145.3m, eta 214.4m)
[06:01:34]   trial 102/250  AUC=0.8485  (107.9s, elapsed 147.1m, eta 213.4m)
[06:02:22]   trial 103/250  AUC=0.8491  (47.8s, elapsed 147.9m, eta 211.1m)
[06:02:46]   trial 104/250  AUC=0.8443  (24.3s, elapsed 148.3m, eta 208.2m)
[06:03:03]   trial 105/250  AUC=0.8211  (16.2s, elapsed 148.6m, eta 205.2m)
[06:06:55]   trial 106/250  AUC=0.8708  (232.7s, elapsed 152.4m, eta 207.1m)
[06:08:43]   trial 107/250  AUC=0.8566  (107.6s, elapsed 154.2m, eta 206.1m)
[06:09:41]   trial 108/250  AUC=0.8217  (58.4s, elapsed 155.2m, eta 204.1m)
[06:13:27]   trial 109/250  AUC=0.8734  (225.8s, elapsed 159.0m, eta 205.7m)
[06:14:59]   trial 110/250  AUC=0.8454  (92.3s, elapsed 160.5m, eta 204.3m)
[06:15:55]   trial 111/250  AUC=0.8408  (55.3s, elapsed 161.4m, eta 202.2m)
[06:26:01]   trial 112/250  AUC=0.8751  (606.3s, elapsed 171.5m, eta 211.4m)  *
[06:32:28]   trial 113/250  AUC=0.8719  (387.4s, elapsed 178.0m, eta 215.8m)
[06:32:45]   trial 114/250  AUC=0.8190  (17.0s, elapsed 178.3m, eta 212.7m)
[06:35:05]   trial 115/250  AUC=0.8694  (139.3s, elapsed 180.6m, eta 212.0m)
[06:35:55]   trial 116/250  AUC=0.8093  (50.2s, elapsed 181.4m, eta 209.6m)
[06:36:13]   trial 117/250  AUC=0.8558  (18.4s, elapsed 181.8m, eta 206.6m)
[06:37:48]   trial 118/250  AUC=0.8611  (94.9s, elapsed 183.3m, eta 205.1m)
[06:41:04]   trial 119/250  AUC=0.8718  (196.2s, elapsed 186.6m, eta 205.4m)
[06:44:59]   trial 120/250  AUC=0.8631  (235.0s, elapsed 190.5m, eta 206.4m)
[06:45:25]   trial 121/250  AUC=0.8606  (25.6s, elapsed 190.9m, eta 203.6m)
[06:46:21]   trial 122/250  AUC=0.8586  (56.3s, elapsed 191.9m, eta 201.3m)
[06:47:03]   trial 123/250  AUC=0.8744  (41.3s, elapsed 192.6m, eta 198.8m)
[06:52:40]   trial 124/250  AUC=0.8698  (337.7s, elapsed 198.2m, eta 201.4m)
[06:53:08]   trial 125/250  AUC=0.8376  (27.9s, elapsed 198.7m, eta 198.7m)
[06:55:51]   trial 126/250  AUC=0.8751  (162.4s, elapsed 201.4m, eta 198.2m)  *
[06:59:54]   trial 127/250  AUC=0.8742  (243.8s, elapsed 205.4m, eta 199.0m)
[07:01:25]   trial 128/250  AUC=0.8694  (90.2s, elapsed 206.9m, eta 197.2m)
[07:02:42]   trial 129/250  AUC=0.8671  (77.6s, elapsed 208.2m, eta 195.3m)
[07:05:31]   trial 130/250  AUC=0.8599  (168.4s, elapsed 211.0m, eta 194.8m)
[07:07:19]   trial 131/250  AUC=0.8641  (108.4s, elapsed 212.8m, eta 193.3m)
[07:07:45]   trial 132/250  AUC=0.8584  (25.8s, elapsed 213.3m, eta 190.7m)
[07:08:10]   trial 133/250  AUC=0.8616  (25.5s, elapsed 213.7m, eta 188.0m)
[07:09:15]   trial 134/250  AUC=0.8696  (64.3s, elapsed 214.8m, eta 185.9m)
[07:10:23]   trial 135/250  AUC=0.8595  (68.1s, elapsed 215.9m, eta 183.9m)
[07:12:16]   trial 136/250  AUC=0.8644  (113.5s, elapsed 217.8m, eta 182.6m)
[07:12:56]   trial 137/250  AUC=0.8529  (39.5s, elapsed 218.5m, eta 180.2m)
[07:13:53]   trial 138/250  AUC=0.8690  (56.7s, elapsed 219.4m, eta 178.1m)
[07:14:35]   trial 139/250  AUC=0.8672  (42.5s, elapsed 220.1m, eta 175.8m)
[07:18:05]   trial 140/250  AUC=0.8418  (209.7s, elapsed 223.6m, eta 175.7m)
[07:20:07]   trial 141/250  AUC=0.8505  (121.9s, elapsed 225.6m, eta 174.4m)
[07:21:54]   trial 142/250  AUC=0.8651  (107.3s, elapsed 227.4m, eta 173.0m)
[07:22:35]   trial 143/250  AUC=0.8404  (40.8s, elapsed 228.1m, eta 170.7m)
[07:23:45]   trial 144/250  AUC=0.8503  (69.9s, elapsed 229.3m, eta 168.8m)
[07:25:02]   trial 145/250  AUC=0.8602  (77.7s, elapsed 230.6m, eta 167.0m)
[07:26:00]   trial 146/250  AUC=0.8649  (58.1s, elapsed 231.5m, eta 164.9m)
[07:27:40]   trial 147/250  AUC=0.8696  (99.5s, elapsed 233.2m, eta 163.4m)
[07:29:04]   trial 148/250  AUC=0.8461  (83.8s, elapsed 234.6m, eta 161.7m)
[07:29:43]   trial 149/250  AUC=0.8235  (39.2s, elapsed 235.2m, eta 159.5m)
[07:32:12]   trial 150/250  AUC=0.8685  (148.6s, elapsed 237.7m, eta 158.5m)
[07:33:18]   trial 151/250  AUC=0.8656  (66.3s, elapsed 238.8m, eta 156.6m)
[07:35:54]   trial 152/250  AUC=0.8705  (156.4s, elapsed 241.4m, eta 155.7m)
[07:37:41]   trial 153/250  AUC=0.8400  (106.5s, elapsed 243.2m, eta 154.2m)
[07:45:18]   trial 154/250  AUC=0.8730  (457.6s, elapsed 250.8m, eta 156.4m)
[07:46:04]   trial 155/250  AUC=0.8672  (45.3s, elapsed 251.6m, eta 154.2m)
[07:49:14]   trial 156/250  AUC=0.8625  (190.3s, elapsed 254.8m, eta 153.5m)
[07:51:33]   trial 157/250  AUC=0.8460  (139.2s, elapsed 257.1m, eta 152.3m)
[07:52:09]   trial 158/250  AUC=0.8709  (35.6s, elapsed 257.7m, eta 150.0m)
[07:54:57]   trial 159/250  AUC=0.8511  (168.7s, elapsed 260.5m, eta 149.1m)
[07:59:08]   trial 160/250  AUC=0.8703  (250.4s, elapsed 264.7m, eta 148.9m)
[08:03:06]   trial 161/250  AUC=0.8709  (238.4s, elapsed 268.6m, eta 148.5m)
[08:03:37]   trial 162/250  AUC=0.8558  (31.3s, elapsed 269.2m, eta 146.2m)
[08:04:08]   trial 163/250  AUC=0.8348  (30.5s, elapsed 269.7m, eta 143.9m)
[08:05:08]   trial 164/250  AUC=0.8704  (59.6s, elapsed 270.7m, eta 141.9m)
[08:08:27]   trial 165/250  AUC=0.8698  (199.8s, elapsed 274.0m, eta 141.1m)
[08:09:02]   trial 166/250  AUC=0.8537  (34.5s, elapsed 274.6m, eta 138.9m)
[08:10:05]   trial 167/250  AUC=0.8625  (63.4s, elapsed 275.6m, eta 137.0m)
[08:11:47]   trial 168/250  AUC=0.8545  (101.9s, elapsed 277.3m, eta 135.4m)
[08:12:54]   trial 169/250  AUC=0.8636  (66.5s, elapsed 278.4m, eta 133.4m)
[08:13:21]   trial 170/250  AUC=0.8637  (27.0s, elapsed 278.9m, eta 131.2m)
[08:14:34]   trial 171/250  AUC=0.8661  (72.9s, elapsed 280.1m, eta 129.4m)
[08:16:16]   trial 172/250  AUC=0.8544  (102.1s, elapsed 281.8m, eta 127.8m)
[08:16:46]   trial 173/250  AUC=0.8518  (30.2s, elapsed 282.3m, eta 125.6m)
[08:22:12]   trial 174/250  AUC=0.8695  (326.2s, elapsed 287.7m, eta 125.7m)
[08:23:42]   trial 175/250  AUC=0.8651  (90.2s, elapsed 289.2m, eta 124.0m)
[08:25:44]   trial 176/250  AUC=0.8463  (121.6s, elapsed 291.3m, eta 122.5m)
[08:26:35]   trial 177/250  AUC=0.8602  (51.0s, elapsed 292.1m, eta 120.5m)
[08:28:06]   trial 178/250  AUC=0.8716  (90.7s, elapsed 293.6m, eta 118.8m)
[08:30:49]   trial 179/250  AUC=0.8676  (163.6s, elapsed 296.3m, eta 117.5m)
[08:31:36]   trial 180/250  AUC=0.8674  (46.9s, elapsed 297.1m, eta 115.6m)
[08:32:25]   trial 181/250  AUC=0.8646  (49.0s, elapsed 297.9m, eta 113.6m)
[08:34:39]   trial 182/250  AUC=0.8637  (134.2s, elapsed 300.2m, eta 112.2m)
[08:35:15]   trial 183/250  AUC=0.8666  (35.3s, elapsed 300.8m, eta 110.1m)
[08:38:56]   trial 184/250  AUC=0.8678  (221.5s, elapsed 304.5m, eta 109.2m)
[08:40:44]   trial 185/250  AUC=0.8712  (108.0s, elapsed 306.3m, eta 107.6m)
[08:42:08]   trial 186/250  AUC=0.8723  (84.3s, elapsed 307.7m, eta 105.9m)
[08:42:34]   trial 187/250  AUC=0.8495  (25.8s, elapsed 308.1m, eta 103.8m)
[08:43:00]   trial 188/250  AUC=0.8519  (25.4s, elapsed 308.5m, eta 101.7m)
[08:43:30]   trial 189/250  AUC=0.8463  (30.2s, elapsed 309.0m, eta 99.7m)
[08:58:41]   trial 190/250  AUC=0.8716  (910.7s, elapsed 324.2m, eta 102.4m)
[08:59:42]   trial 191/250  AUC=0.8649  (61.2s, elapsed 325.2m, eta 100.5m)
[09:00:13]   trial 192/250  AUC=0.8465  (31.2s, elapsed 325.7m, eta 98.4m)
[09:00:29]   trial 193/250  AUC=0.8359  (15.8s, elapsed 326.0m, eta 96.3m)
[09:09:17]   trial 194/250  AUC=0.8659  (527.8s, elapsed 334.8m, eta 96.6m)
[09:11:00]   trial 195/250  AUC=0.8718  (103.6s, elapsed 336.5m, eta 94.9m)
[09:12:56]   trial 196/250  AUC=0.8583  (115.9s, elapsed 338.5m, eta 93.2m)
[09:26:23]   trial 197/250  AUC=0.8742  (807.5s, elapsed 351.9m, eta 94.7m)
[09:29:32]   trial 198/250  AUC=0.8684  (188.3s, elapsed 355.1m, eta 93.2m)
[09:30:29]   trial 199/250  AUC=0.8419  (56.8s, elapsed 356.0m, eta 91.2m)
[09:30:53]   trial 200/250  AUC=0.8575  (24.0s, elapsed 356.4m, eta 89.1m)
[09:31:22]   trial 201/250  AUC=0.8656  (29.2s, elapsed 356.9m, eta 87.0m)
[09:35:14]   trial 202/250  AUC=0.8402  (231.8s, elapsed 360.8m, eta 85.7m)
[09:35:57]   trial 203/250  AUC=0.8600  (43.7s, elapsed 361.5m, eta 83.7m)
[09:36:44]   trial 204/250  AUC=0.8256  (46.9s, elapsed 362.3m, eta 81.7m)
[09:37:15]   trial 205/250  AUC=0.8711  (30.7s, elapsed 362.8m, eta 79.6m)
[09:37:28]   trial 206/250  AUC=0.8589  (13.3s, elapsed 363.0m, eta 77.5m)
[09:43:02]   trial 207/250  AUC=0.8732  (333.5s, elapsed 368.6m, eta 76.6m)
[09:43:59]   trial 208/250  AUC=0.8179  (57.7s, elapsed 369.5m, eta 74.6m)
[09:45:15]   trial 209/250  AUC=0.8708  (75.0s, elapsed 370.8m, eta 72.7m)
[09:47:31]   trial 210/250  AUC=0.8526  (136.1s, elapsed 373.0m, eta 71.1m)
[09:48:31]   trial 211/250  AUC=0.8706  (59.9s, elapsed 374.0m, eta 69.1m)
[09:50:17]   trial 212/250  AUC=0.8717  (106.1s, elapsed 375.8m, eta 67.4m)
[09:50:52]   trial 213/250  AUC=0.8685  (35.0s, elapsed 376.4m, eta 65.4m)
[09:51:20]   trial 214/250  AUC=0.8235  (29.0s, elapsed 376.9m, eta 63.4m)
[09:52:42]   trial 215/250  AUC=0.8556  (81.4s, elapsed 378.2m, eta 61.6m)
[09:54:21]   trial 216/250  AUC=0.8479  (98.6s, elapsed 379.9m, eta 59.8m)
[09:55:06]   trial 217/250  AUC=0.8670  (45.5s, elapsed 380.6m, eta 57.9m)
[09:56:35]   trial 218/250  AUC=0.8344  (88.6s, elapsed 382.1m, eta 56.1m)
[09:58:17]   trial 219/250  AUC=0.8714  (102.2s, elapsed 383.8m, eta 54.3m)
[09:59:21]   trial 220/250  AUC=0.8593  (64.4s, elapsed 384.9m, eta 52.5m)
[10:00:02]   trial 221/250  AUC=0.8668  (41.0s, elapsed 385.6m, eta 50.6m)
[10:03:24]   trial 222/250  AUC=0.8669  (202.0s, elapsed 388.9m, eta 49.1m)
[10:05:32]   trial 223/250  AUC=0.8745  (127.7s, elapsed 391.1m, eta 47.3m)
[10:08:33]   trial 224/250  AUC=0.8677  (181.2s, elapsed 394.1m, eta 45.7m)
[10:13:42]   trial 225/250  AUC=0.8720  (309.2s, elapsed 399.2m, eta 44.4m)
[10:15:30]   trial 226/250  AUC=0.8481  (107.1s, elapsed 401.0m, eta 42.6m)
[10:20:39]   trial 227/250  AUC=0.8645  (309.7s, elapsed 406.2m, eta 41.2m)
[10:21:48]   trial 228/250  AUC=0.8690  (68.4s, elapsed 407.3m, eta 39.3m)
[10:23:33]   trial 229/250  AUC=0.8267  (105.8s, elapsed 409.1m, eta 37.5m)
